"","id","description","condition","3.81e-06","1.526e-05","6.104e-05","0.00024414","0.00097656","0.00390625","0.015625","0.0625","0.25","1","sumUniPeps","sumPSMs","countNum"
"2452","P62273","40S ribosomal protein S29 OS=Homo sapiens GN=RPS29 PE=1 SV=2","NADPH.r1",1,1.08576166127153,1.036813155539,1.03399539009461,1.03055029315699,1.04871469484838,1.03384446912497,1.05751012833582,1.09254960719535,1.0927624872579,2,13,4
"2453","O00560","Syntenin-1 OS=Homo sapiens GN=SDCBP PE=1 SV=1","NADPH.r1",1,0.985281964840567,0.995539887563811,0.844646735735845,1.10212426612234,0.853197856228772,0.831447190642622,0.817143582490117,0.881722079264725,0.758132956152758,1,16,1
"2454","Q8IZ69","tRNA (uracil-5-)-methyltransferase homolog A OS=Homo sapiens GN=TRMT2A PE=1 SV=2","NADPH.r1",1,0.974094867996365,0.989818914929618,0.979891966889603,1.01060538743809,0.977661986780528,0.964423569475408,0.973330605564648,0.923830072061295,0.950354609929078,12,15,12
"2455","Q9UJW0","Dynactin subunit 4 OS=Homo sapiens GN=DCTN4 PE=1 SV=1","NADPH.r1",1,0.9616128062019,1.01836086568104,0.996068975044899,0.96764249786982,0.941169957301334,1.02044833378006,0.989776977854292,1.01644421020808,1.09053916581892,8,10,8
"2456","Q9H6Y2","WD repeat-containing protein 55 OS=Homo sapiens GN=WDR55 PE=1 SV=2","NADPH.r1",1,1.02923554638808,0.992063862346969,0.935003631082062,1.01113177289477,1.01846452866861,0.975764466519059,0.975386500754148,1.03466070163005,0.985294117647059,7,8,7
"2457","Q9UMY4","Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=3","NADPH.r1",1,0.990119829605924,1.00772202916121,0.977265978785274,1.01430816379622,1.01107269317416,0.979718106627619,1.01168501507608,0.969998499009713,0.977210574293528,7,19,9
"2458","Q13137-4","Isoform 4 of Calcium-binding and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=CALCOCO2","NADPH.r1",1,1.01547414239721,1.0244950858624,1.04602242129223,1.03902247424937,1.00158493422478,1.0567661343675,1.05234849023933,0.988427344902273,0.991674375578168,8,9,9
"2459","Q8IWE5","Pleckstrin homology domain-containing family M member 2 OS=Homo sapiens GN=PLEKHM2 PE=1 SV=2","NADPH.r1",1,1.00260335585324,1.02272375596777,1.0181566563227,0.984396967370773,0.936470605236253,0.928498224462706,0.974281765322657,0.94188650512832,0.996282527881041,8,9,8
"2460","Q96EM0","Trans-3-hydroxy-L-proline dehydratase OS=Homo sapiens GN=L3HYPDH PE=1 SV=2","NADPH.r1",1,1.0086555077119,0.991286601826378,0.957416388572736,1.00869626822054,0.964069136681693,0.957799124557684,0.978335399404102,0.892267969247644,0.909245122985581,8,10,9
"2461","Q7L775","EPM2A-interacting protein 1 OS=Homo sapiens GN=EPM2AIP1 PE=1 SV=1","NADPH.r1",1,1.00414259387594,0.994119716540182,0.978157644824312,1.01851762902508,0.941229983056615,0.991897358606665,0.957872094901798,1.0389930559321,0.964896489648965,11,11,11
"2462","Q6VY07","Phosphofurin acidic cluster sorting protein 1 OS=Homo sapiens GN=PACS1 PE=1 SV=2","NADPH.r1",1,1.160625848108,1.02569591870218,1.09695445967075,1.16068364803171,1.1919638990338,1.04671481791832,1.1044767573269,1.06052417308804,1.04995102840353,8,8,8
"2463","Q13405","39S ribosomal protein L49, mitochondrial OS=Homo sapiens GN=MRPL49 PE=1 SV=1","NADPH.r1",1,1.03424371028096,0.997894725903912,1.00018371256856,1.02403541310941,1.06383059145577,1.08042661790875,1.03849145736556,1.03507582016911,1.09723643807574,5,8,5
"2464","Q8WYP5-2","Isoform 2 of Protein ELYS OS=Homo sapiens GN=AHCTF1","NADPH.r1",1,1.07886616615174,1.01181427983458,1.00176183509517,1.04973617966657,1.09407866842269,1.01889653059541,1.03104544104544,1.02073932796824,1.03474903474903,6,6,6
"2465","Q9BZH6","WD repeat-containing protein 11 OS=Homo sapiens GN=WDR11 PE=1 SV=1","NADPH.r1",1,1.05245793026548,0.971763779300674,0.997591240416848,1.08642636538643,1.00632094978821,0.970011481851841,1.00774616112364,0.99525443305863,1.01419110690634,8,9,8
"2466","Q9Y6G5","COMM domain-containing protein 10 OS=Homo sapiens GN=COMMD10 PE=1 SV=1","NADPH.r1",1,1.00873770775433,1.02595322302325,1.06734545783109,1.01754281075886,1.05524140847051,1.00715533746636,1.02324921857132,1.0120641137394,1.06243805748266,7,8,6
"2467","Q9HAB8","Phosphopantothenate--cysteine ligase OS=Homo sapiens GN=PPCS PE=1 SV=2","NADPH.r1",1,1.12493651551404,0.998372183316317,1.08992069961538,1.07645219738448,1.10426342397204,1.02630843316551,1.097623786349,0.993374821287037,1.01227573182247,11,14,10
"2468","Q9H410","Kinetochore-associated protein DSN1 homolog OS=Homo sapiens GN=DSN1 PE=1 SV=2","NADPH.r1",1,1.02436897388688,0.996100073953706,0.981065943074533,1.00299163675413,0.965121486793783,0.986152098055446,0.992777820131636,0.949900692960146,1.06243805748266,8,11,6
"2469","Q96JM3","Chromosome alignment-maintaining phosphoprotein 1 OS=Homo sapiens GN=CHAMP1 PE=1 SV=2","NADPH.r1",1,0.998237239260315,1.00789686753063,0.9669466689524,0.993633339759826,0.987655971107231,1.02843273568525,0.984216687483163,1.03523933364787,1.02387774594078,13,14,12
"2470","Q99961","Endophilin-A2 OS=Homo sapiens GN=SH3GL1 PE=1 SV=1","NADPH.r1",1,1.00605113798271,1.0218515832729,1.00523842125909,0.970911604268319,0.973031262813621,1.00468541056206,1.03682653264049,1.06262480709104,1.18715393133998,11,16,12
"2471","Q96MW1","Coiled-coil domain-containing protein 43 OS=Homo sapiens GN=CCDC43 PE=1 SV=2","NADPH.r1",1,0.994038626356607,1.0333696597742,0.986447116390619,0.974661475742918,1.05136356398895,1.04811551555349,1.04782848037085,1.04652130177962,1.00941619585687,7,13,8
"2472","Q9P2N5","RNA-binding protein 27 OS=Homo sapiens GN=RBM27 PE=1 SV=2","NADPH.r1",1,1.00289014171017,0.969500846023689,1.01714218863977,1.0287753455059,1.04392895874706,1.01921063883114,0.997185061315496,1.01468191607008,0.971014492753623,12,16,13
"2473","Q99459","Cell division cycle 5-like protein OS=Homo sapiens GN=CDC5L PE=1 SV=2","NADPH.r1",1,0.999751865146979,0.992744653407672,0.960117852194355,0.942347191053973,0.986920295050105,0.99778196554542,0.958260823875578,1.02373428138785,1.09836065573771,14,14,13
"2474","P09110","3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens GN=ACAA1 PE=1 SV=2","NADPH.r1",1,1.01654024460721,1.00586353653091,0.981669880532837,0.985649839419829,0.940593523893271,0.944837826534022,0.916119320535837,0.958159388000836,0.96229802513465,5,5,5
"2475","Q86W56","Poly(ADP-ribose) glycohydrolase OS=Homo sapiens GN=PARG PE=1 SV=1","NADPH.r1",1,1.06247849694873,1.07004205946338,1.08063130285352,1.01176886531875,1.02612059789902,1.01684445090345,1.00974163614164,1.0322815069803,1.02095238095238,8,9,8
"2476","Q6ZWJ1","Syntaxin-binding protein 4 OS=Homo sapiens GN=STXBP4 PE=1 SV=2","NADPH.r1",1,1.00389938707268,0.986666210676998,0.996986473406108,1.00633082407902,1.02884305103865,1.02178223250504,0.998476839169813,1.05803773322356,1.03176130895091,7,8,7
"2477","Q53S33","BolA-like protein 3 OS=Homo sapiens GN=BOLA3 PE=1 SV=1","NADPH.r1",1,0.991227704776859,0.985451528615842,0.966620823402626,1.0319372474819,0.994092955511727,0.974298542792768,0.9725772795023,0.967834268836086,0.903117101937658,5,12,8
"2478","Q8NDC0","MAPK-interacting and spindle-stabilizing protein-like OS=Homo sapiens GN=MAPK1IP1L PE=1 SV=4","NADPH.r1",1,1.03996129247089,1.01779009666418,0.993315967487952,1.02482408255377,0.990831962424246,1.04411272396465,1.00897272281046,1.12347292543007,0.977210574293528,2,10,2
"2479","Q9H3R5","Centromere protein H OS=Homo sapiens GN=CENPH PE=1 SV=1","NADPH.r1",1,1.02188757987748,0.981661882652986,1.036031181521,1.02431131444929,1.02451977049653,0.985664146948167,0.957163819045487,0.993670121806333,1.03976721629486,7,9,7
"2480","Q9ULC3","Ras-related protein Rab-23 OS=Homo sapiens GN=RAB23 PE=1 SV=1","NADPH.r1",1,1.02290050179973,0.977638258081753,1.03462175335407,0.974832485749964,1.04028339446378,0.993735610644108,1.00947542553655,0.96308493737258,0.910016977928693,4,7,3
"2481","Q9ULR3","Protein phosphatase 1H OS=Homo sapiens GN=PPM1H PE=1 SV=2","NADPH.r1",1,1.00022227336477,1.00308229683063,1.00294526545339,0.974107090360601,1.0058100656024,0.99636907346925,1.00726145848953,0.987787406937692,1.0448343079922,9,11,9
"2482","Q14061","Cytochrome c oxidase copper chaperone OS=Homo sapiens GN=COX17 PE=1 SV=2","NADPH.r1",1,0.937872979183589,1.01270006114665,0.897735505766098,0.926406196625749,0.976470129160651,1.07861951453875,1.07902730793744,1.02360493599638,1.02485659655832,6,14,6
"2483","P08174-7","Isoform 7 of Complement decay-accelerating factor OS=Homo sapiens GN=CD55","NADPH.r1",1,1.03960456135293,1.0172722415175,0.997463387814265,1.04675261238944,0.999700417223818,1.01010410053618,1.00857335646809,1.00732252317541,1.00751879699248,10,15,10
"2484","P84243","Histone H3.3 OS=Homo sapiens GN=H3F3A PE=1 SV=2","NADPH.r1",1,0.910357721659437,1.00145296328037,0.972229416673861,0.971545082913993,0.961215655093206,0.949742153404412,1.0124035964036,0.932721361637024,0.928138528138528,1,19,1
"2485","Q96EY9","Probable inactive tRNA-specific adenosine deaminase-like protein 3 OS=Homo sapiens GN=ADAT3 PE=1 SV=1","NADPH.r1",1,0.987824476293872,0.985920698462484,0.954300141292011,0.998513991327075,0.959913194855952,0.945342732504978,0.937143121858569,0.917498358383852,0.968383017163505,7,9,7
"2486","Q9Y5Q8-3","Isoform 3 of General transcription factor 3C polypeptide 5 OS=Homo sapiens GN=GTF3C5","NADPH.r1",1,0.965194472258044,0.993400035278208,0.982878482878483,0.986974710872623,0.913433216640214,0.956554869067585,0.965946935946936,0.946387868074615,1.03474903474903,11,12,12
"2487","Q8NB90","Spermatogenesis-associated protein 5 OS=Homo sapiens GN=SPATA5 PE=1 SV=3","NADPH.r1",1,0.85322973533205,0.859722227760476,0.83139557871163,0.783453595376397,0.737561234795792,0.813349326612107,0.800136161298769,0.821195228675898,0.842105263157895,2,6,2
"2488","Q6UB28","Methionine aminopeptidase 1D, mitochondrial OS=Homo sapiens GN=METAP1D PE=1 SV=1","NADPH.r1",1,0.993487755716233,1.00909380049108,0.959362635775891,0.997032410880255,0.948688533773696,0.934965423052375,0.951195081721397,0.968941765390719,0.895572263993317,7,7,7
"2489","Q9NRG1","Phosphoribosyltransferase domain-containing protein 1 OS=Homo sapiens GN=PRTFDC1 PE=1 SV=1","NADPH.r1",1,0.960619843295542,0.992986712451478,0.967369141388749,0.943658727992357,0.996112730806608,1.00173538387888,1.02552319004525,0.991170564611387,0.985294117647059,5,11,6
"2490","Q13148","TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1","NADPH.r1",1,1.00347549855392,1.03461043440656,1.02676791317765,1.01256100488039,0.950102208371033,0.999944286129929,1.01593592344099,1.03344004822536,1.08722109533469,5,10,7
"2491","P07858","Cathepsin B OS=Homo sapiens GN=CTSB PE=1 SV=3","NADPH.r1",1,0.941826989078469,1.01004340177136,1.01992604475226,0.969574924484525,0.980688147013664,0.997129958045462,0.970127059302829,1.00096114348157,1.06454816285998,6,10,8
"2492","Q9Y6A4","Cilia- and flagella-associated protein 20 OS=Homo sapiens GN=CFAP20 PE=1 SV=1","NADPH.r1",1,1.01290324909878,1.01573604060914,0.98428206657187,1.02621104142714,0.983569507537234,0.99471334693365,0.97582679693592,0.991148853014922,0.958855098389982,11,17,13
"2493","Q5R372-5","Isoform 5 of Rab GTPase-activating protein 1-like OS=Homo sapiens GN=RABGAP1L","NADPH.r1",1,0.958438276932067,1.01123918654709,0.967668018606356,0.984994474267504,0.96001306178031,0.983904208906186,0.97406842189684,0.963711862642707,0.957998212689902,7,10,7
"2494","Q9NZ09-4","Isoform 4 of Ubiquitin-associated protein 1 OS=Homo sapiens GN=UBAP1","NADPH.r1",1,0.962373678376323,0.996147133104949,1.00321389976562,1.06215582960923,1.01879389334904,1.09565470135155,1.04846886446886,1.03968979365739,1.05615763546798,8,9,7
"2495","O14908","PDZ domain-containing protein GIPC1 OS=Homo sapiens GN=GIPC1 PE=1 SV=2","NADPH.r1",1,1.10429195007907,0.945477132679002,1.00590117607946,1.01897889270364,0.880828738070825,0.888940184102184,0.928300710634584,0.871225583045309,0.86871961102107,4,6,4
"2496","P62253","Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens GN=UBE2G1 PE=1 SV=3","NADPH.r1",1,1.0143417856917,0.973930224326952,0.980747647414314,0.990410035980284,1.03307352445454,1.01449980650763,1.02330821282278,0.987739129510097,0.946160635481024,8,19,9
"2497","O96017-9","Isoform 9 of Serine/threonine-protein kinase Chk2 OS=Homo sapiens GN=CHEK2","NADPH.r1",1,0.961817996067628,0.955908791733913,0.979026346107459,0.9518612998809,0.898642735449927,0.914155203287143,0.98386755932049,0.964561621263027,0.952042628774423,11,11,11
"2498","Q7Z7A3","Cytoplasmic tRNA 2-thiolation protein 1 OS=Homo sapiens GN=CTU1 PE=1 SV=1","NADPH.r1",1,1.04013681481629,0.996850422404287,0.958840348427422,1.01389195516252,0.98899944691906,0.98288498733405,0.961524651291258,0.949269249349282,0.96229802513465,4,6,4
"2499","Q96A00","Protein phosphatase 1 regulatory subunit 14A OS=Homo sapiens GN=PPP1R14A PE=1 SV=1","NADPH.r1",1,0.933673358271722,1.01644398766701,1.01635907391303,0.979743086538393,1.17578506957033,1.21658743343938,1.24254670988484,1.20557873838623,1.10174717368962,5,10,5
"2500","Q9H4L7-2","Isoform 2 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens GN=SMARCAD1","NADPH.r1",1,0.988938976753934,0.985560628863437,0.967507687217347,0.971431014313641,0.915650490873545,0.968586574786445,0.93448009277155,0.938198354557258,0.897822445561139,10,10,10
"2501","P15559","NAD(P)H dehydrogenase [quinone] 1 OS=Homo sapiens GN=NQO1 PE=1 SV=1","NADPH.r1",1,1.00540653392179,1.05459147227045,1.01006399856975,1.00083249903236,1.05438101215723,1.05618060618587,1.0444810858604,1.0552779618006,0.999068033550792,11,13,11
"2502","Q96BU1","S100P-binding protein OS=Homo sapiens GN=S100PBP PE=1 SV=1","NADPH.r1",1,1.00028575765964,0.985401374601321,0.988545159636605,1.00696055684455,1.03675189418372,0.971647206042547,0.969852507374631,0.946540142872375,0.948672566371682,7,8,7
"2503","O14828","Secretory carrier-associated membrane protein 3 OS=Homo sapiens GN=SCAMP3 PE=1 SV=3","NADPH.r1",1,1.07656973892058,1.0309125904809,1.10054413142602,1.00765639092579,1.12802834327891,1.03132429914079,1.06473489579507,1.00265819725895,1.02387774594078,6,8,5
"2504","Q9NXR7-1","Isoform 1 of BRCA1-A complex subunit BRE OS=Homo sapiens GN=BRE","NADPH.r1",1,1.04199052735884,1.05632434464922,1.05159290344476,1.06132118197083,1.07956352854312,1.13037554339691,1.09206642539976,1.06955951935872,1.07307307307307,8,13,10
"2505","O43715","TP53-regulated inhibitor of apoptosis 1 OS=Homo sapiens GN=TRIAP1 PE=1 SV=1","NADPH.r1",1,1.00023803979404,1.01521714608009,0.984009870049756,1.02183354155512,1.01034445524241,1.01778090791316,1.01468244575937,0.987539903202554,0.916239316239316,5,13,6
"2506","Q6P2P2","Putative protein arginine N-methyltransferase 9 OS=Homo sapiens GN=PRMT9 PE=2 SV=1","NADPH.r1",1,0.994551674923468,1.0102973168963,0.975553853400644,1.02546027994573,0.979467664870486,0.994828680288959,0.992674902737014,0.967611350459513,0.951197870452529,13,15,13
"2507","Q5QNW6-2","Isoform 2 of Histone H2B type 2-F OS=Homo sapiens GN=HIST2H2BF","NADPH.r1",1,0.981635489375506,1.02725385107703,1.02993692342425,0.98715300496417,0.975925307562871,1.04023647434686,1.0118407739197,0.997669213910503,1.03176130895091,1,15,7
"2508","P52298","Nuclear cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1","NADPH.r1",1,1.00139349382538,0.987853312192984,1.0049997432295,0.976777544947744,0.970292509947597,1.00752666188809,0.942965584321516,0.982279400086221,0.865213882163035,8,13,8
"2509","Q14011","Cold-inducible RNA-binding protein OS=Homo sapiens GN=CIRBP PE=1 SV=1","NADPH.r1",1,1.0056905181459,1.01779806551001,1.02195574832391,1.00828802622618,1.18095624888193,1.20496196535127,1.20026916698558,1.28380187416332,1.33333333333333,6,8,5
"2510","Q08379","Golgin subfamily A member 2 OS=Homo sapiens GN=GOLGA2 PE=1 SV=3","NADPH.r1",1,1.03651851434484,1.01425442551985,0.990074286182577,1.02317123440941,1.02835437293119,1.0163273104709,1.03911909410387,1.04230933887836,1.08832487309645,10,12,9
"2511","Q9NR19-2","Isoform 2 of Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens GN=ACSS2","NADPH.r1",1,1.00120941413902,0.968992609734249,0.978157644824311,0.950406032482599,0.933916423712342,0.923822631799414,0.937100301659125,0.912281478856603,0.985294117647059,9,10,8
"2512","Q16644","MAP kinase-activated protein kinase 3 OS=Homo sapiens GN=MAPKAPK3 PE=1 SV=1","NADPH.r1",1,1.04647046591211,1.03648073428107,1.05247161594107,1.00888633293892,1.06135369627433,1.06186558000732,1.05301677746122,1.00739520284366,1.01804368471035,6,13,6
"2513","Q9NP61","ADP-ribosylation factor GTPase-activating protein 3 OS=Homo sapiens GN=ARFGAP3 PE=1 SV=1","NADPH.r1",1,0.980144860111304,1.0123437260093,1.03195183244068,1.02565389465804,1.01760227464038,1.04430497187289,1.06361136571952,1.05299658763376,0.982584784601283,11,12,10
"2514","Q5T653","39S ribosomal protein L2, mitochondrial OS=Homo sapiens GN=MRPL2 PE=1 SV=2","NADPH.r1",1,0.936806576176288,0.950590214159133,0.935161704392473,0.988442219925354,0.935783660161323,0.95285448568178,0.909634349871036,0.888320823445939,0.906170752324598,7,11,6
"2515","Q9H3G5","Probable serine carboxypeptidase CPVL OS=Homo sapiens GN=CPVL PE=1 SV=2","NADPH.r1",1,0.997779309560694,1.01466719096304,0.994517675855704,0.985948171628379,1.0303453373301,0.98694711504019,0.988302636330805,0.939603484359975,0.943661971830986,6,9,7
"2516","P12036","Neurofilament heavy polypeptide OS=Homo sapiens GN=NEFH PE=1 SV=4","NADPH.r1",1,0.982951541246787,0.996791694420837,0.966649907826379,1.04397854090771,0.93581520520296,0.95253333824335,0.922683373941293,0.98488433371495,0.970135746606335,5,11,5
"2517","Q13480-2","Isoform 2 of GRB2-associated-binding protein 1 OS=Homo sapiens GN=GAB1","NADPH.r1",1,0.940640572349085,0.904257086807685,0.937924939638736,0.945379212170736,0.94317741786395,0.971971676164026,0.946751917034693,1.05608380393898,0.918594687232219,8,10,8
"2518","Q16539","Mitogen-activated protein kinase 14 OS=Homo sapiens GN=MAPK14 PE=1 SV=3","NADPH.r1",1,0.978917583636029,0.997218931329396,0.969825807985944,0.963861231556106,0.846590278846998,0.901707216895052,0.856626916524702,0.888569610640176,0.913117546848382,6,8,6
"2519","Q96NB3","Zinc finger protein 830 OS=Homo sapiens GN=ZNF830 PE=1 SV=2","NADPH.r1",1,1.02788776115081,1.01936946575311,0.998334887722033,1.01392319457305,1.04690609107192,0.976573042165239,0.997131884557893,0.924732112305725,0.961434977578475,11,14,11
"2520","Q9NUY8","TBC1 domain family member 23 OS=Homo sapiens GN=TBC1D23 PE=1 SV=3","NADPH.r1",1,0.967461978745347,1.00406091370558,0.921570012479103,0.937977113467516,0.920436809119555,0.976721809793113,0.903453179816816,0.951862546605154,0.984389348025712,9,11,9
"2521","Q8TCC3-2","Isoform 2 of 39S ribosomal protein L30, mitochondrial OS=Homo sapiens GN=MRPL30","NADPH.r1",1,1.01429938411218,1.06984421494836,1.04646003209222,1.00804064325146,1.01267383800811,0.956087978391272,0.989229885057471,0.998899044453677,0.924137931034483,5,8,5
"2522","P62851","40S ribosomal protein S25 OS=Homo sapiens GN=RPS25 PE=1 SV=1","NADPH.r1",1,0.984790348059773,1.11365176187511,1.06560209124312,0.9909459700643,0.996886547906956,1.08363594833585,1.09386108001493,1.09353839474321,1.11434511434511,6,17,6
"2523","P04179","Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens GN=SOD2 PE=1 SV=2","NADPH.r1",1,1.00750267768276,0.988640182949013,0.966473167838355,0.938661577567844,0.804731058683834,0.826612133227322,0.827624048306642,0.828117932480776,0.914675767918089,8,15,10
"2524","P26885","Peptidyl-prolyl cis-trans isomerase FKBP2 OS=Homo sapiens GN=FKBP2 PE=1 SV=2","NADPH.r1",1,0.9906190068665,1.01041572961511,0.9604694414821,0.990882887267509,0.941661087064637,0.969008405092724,0.985517689061993,0.949171005904268,0.969258589511754,4,14,6
"2525","P09543","2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens GN=CNP PE=1 SV=2","NADPH.r1",1,0.995756510581993,1.00786057657675,0.995740421788987,0.985225005323037,0.913291279479761,0.973830424693777,0.990856560657885,0.975474271732151,1.01419110690634,8,8,8
"2526","P18754-2","Isoform 2 of Regulator of chromosome condensation OS=Homo sapiens GN=RCC1","NADPH.r1",1,0.976866119398915,0.96420376594869,0.977331498164832,0.903461466106478,0.735849552176083,0.845508784471145,0.748034476784477,0.822513025073266,0.905405405405405,5,6,5
"2527","Q8WX92","Negative elongation factor B OS=Homo sapiens GN=NELFB PE=1 SV=1","NADPH.r1",1,0.93743588016865,1.01034283808747,0.963877971177241,0.952490630950163,0.920622084674776,0.960749848572765,0.958700569503489,1.00745840504877,1.11783107403545,9,11,9
"2528","P23434","Glycine cleavage system H protein, mitochondrial OS=Homo sapiens GN=GCSH PE=1 SV=2","NADPH.r1",1,0.96754357290734,0.973891947284383,0.936827040113425,0.952221604958444,0.927279778443906,0.88407719971917,1.03277043457325,0.969180006410619,1.00657276995305,3,4,3
"2529","Q15788-2","Isoform 2 of Nuclear receptor coactivator 1 OS=Homo sapiens GN=NCOA1","NADPH.r1",1,1.05911017337859,1.03144439317028,1.02084088750755,1.04967728327357,1.07175545542892,1.02566910200684,1.07384335664336,1.03037604965316,0.974545454545454,9,10,9
"2530","P25490","Transcriptional repressor protein YY1 OS=Homo sapiens GN=YY1 PE=1 SV=2","NADPH.r1",1,0.994171906129525,1.00191548440279,0.98024772526197,0.993822753683543,0.953410912594586,0.995139595343054,1.05431185623493,0.979310404009199,1.14529914529915,5,8,7
"2531","Q9Y2R9","28S ribosomal protein S7, mitochondrial OS=Homo sapiens GN=MRPS7 PE=1 SV=2","NADPH.r1",1,0.921088508330205,0.967681895093062,0.907276656068927,0.881536030128787,0.892181487271697,0.86127615518566,0.869617242660721,0.847893991424636,0.863123993558776,7,10,7
"2532","Q9BTE1","Dynactin subunit 5 OS=Homo sapiens GN=DCTN5 PE=1 SV=1","NADPH.r1",1,0.964836941564994,1.00025765266882,0.997609643442977,0.970268227518808,1.00126630738876,1.01966768396066,0.984281274281274,1.01182761348424,1.01515151515152,4,8,4
"2533","Q9BUL5","PHD finger protein 23 OS=Homo sapiens GN=PHF23 PE=1 SV=1","NADPH.r1",1,1.04757246299022,1.02821038989092,0.978157644824312,0.998276494867046,1.01038792681074,0.997953178126203,1.0220716810171,0.955853014277276,0.991674375578168,10,12,10
"2534","Q6NT46","G antigen 2A OS=Homo sapiens GN=GAGE2A PE=1 SV=1","NADPH.r1",1,0.995988244853028,1.01628568132375,0.972599930933264,1.07511224274565,0.937185263715876,0.923967182359858,0.976499333999334,0.941415010692119,0.87012987012987,3,31,5
"2535","Q15382","GTP-binding protein Rheb OS=Homo sapiens GN=RHEB PE=1 SV=1","NADPH.r1",1,1.01074823459539,1.0400243733446,1.0463351379776,1.03146513095685,1.01127703190251,0.995478802764125,1.00523642862462,1.04074769552557,1.0377541142304,9,14,11
"2536","Q96CT7","Coiled-coil domain-containing protein 124 OS=Homo sapiens GN=CCDC124 PE=1 SV=1","NADPH.r1",1,0.997998939609024,1.00122458344088,1.02513131703339,0.983548966403188,0.958771886478562,1.00915564598169,1.02261335651166,1.00818339270453,1.00941619585687,16,23,15
"2537","Q9H467","CUE domain-containing protein 2 OS=Homo sapiens GN=CUEDC2 PE=1 SV=1","NADPH.r1",1,1.04686359210144,1.00493935719964,0.973878739991309,1.02486841117018,1.0480866762403,1.00738984432643,1.0056782645759,1.03012223873622,0.937882764654418,7,9,7
"2538","P15153","Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens GN=RAC2 PE=1 SV=1","NADPH.r1",1,1.01384373493824,0.938500585708707,0.948410453479028,1.02433497005342,0.914530494027409,0.941457369194008,0.927035457089124,0.974416449339397,0.958855098389982,2,13,2
"2539","Q8TDH9","Biogenesis of lysosome-related organelles complex 1 subunit 5 OS=Homo sapiens GN=BLOC1S5 PE=1 SV=1","NADPH.r1",1,1.01466195761857,1.02715431472081,1.00456790123457,1.07179582366589,1.02878911564626,1.03236622583927,1.05031076923077,1.1004016064257,1.072,10,14,10
"2540","Q9P289","Serine/threonine-protein kinase 26 OS=Homo sapiens GN=STK26 PE=1 SV=2","NADPH.r1",1,0.975070284426641,1.0172322475887,1.07982286926115,1.03496667220764,1.01786045252756,1.0285037360661,1.01281171569769,0.992693275625205,1.08173562058527,6,11,4
"2541","Q96SU4","Oxysterol-binding protein-related protein 9 OS=Homo sapiens GN=OSBPL9 PE=1 SV=2","NADPH.r1",1,1.04387528998096,1.01544717148987,1.05378839055815,1.01520797952496,1.03008626130865,0.991469413010876,1.0245138778747,1.04141100484412,1.10515463917526,10,14,13
"2542","Q9Y294","Histone chaperone ASF1A OS=Homo sapiens GN=ASF1A PE=1 SV=1","NADPH.r1",1,0.991014678666705,0.979670770052817,0.950436577966942,0.990980395840574,0.900662960383691,0.88822039447943,0.902653794248936,0.8571549355316,0.868016194331984,3,12,7
"2543","Q9ULH7-5","Isoform 5 of MKL/myocardin-like protein 2 OS=Homo sapiens GN=MKL2","NADPH.r1",1,1.05044627957224,1.01862659427191,1.05667513468932,1.02336790424859,1.06551777936928,1.04721857653612,1.08003967663542,1.00675040587883,1.03675048355899,11,17,13
"2544","Q9BRT9","DNA replication complex GINS protein SLD5 OS=Homo sapiens GN=GINS4 PE=1 SV=1","NADPH.r1",1,0.982530680091274,0.991081363574579,0.983576800751316,0.995464604850752,1.02609549293929,1.0110192759835,0.975310746501882,0.997778741929862,0.989843028624192,8,12,10
"2545","Q96K31","Uncharacterized protein C8orf76 OS=Homo sapiens GN=C8orf76 PE=2 SV=1","NADPH.r1",1,1.05339956477543,1.0003627151284,1.0177883412997,1.00623416355813,1.03397065219142,1.04632528303442,1.05480946309676,1.01934071460797,0.987108655616943,8,8,8
"2546","P37840","Alpha-synuclein OS=Homo sapiens GN=SNCA PE=1 SV=1","NADPH.r1",1,1.05999430984336,1.08552630224153,1.0446247464503,0.997670401867444,1.11417177708522,1.14118513719025,1.09238258698705,1.08477724284562,1.08722109533469,4,4,4
"2547","Q9BYD3","39S ribosomal protein L4, mitochondrial OS=Homo sapiens GN=MRPL4 PE=1 SV=1","NADPH.r1",1,0.989279862851687,1.03285119080108,1.00357571982423,1.03838701361342,1.04502056839121,1.0715496778569,1.04956070214135,1.07082091808093,0.960573476702509,6,7,6
"2548","Q96EA4","Protein Spindly OS=Homo sapiens GN=SPDL1 PE=1 SV=2","NADPH.r1",1,1.03655584571159,1.02114323548885,0.991101129727469,1.04872389791183,0.992377939563619,1.00820181266791,0.968359265183461,0.98911335322386,1.01323251417769,11,11,10
